"gene_name","ens_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gm49173","ENSMUSG00000115522",9.63438758234899,-1.14049433275439,0.538545527523219,0.00372167500415096,0.00949027930730357
"Dio2","ENSMUSG00000007682",616.184822631056,-1.40027832195309,0.731592292962191,0.0037217856357047,0.00949027930730357
"Zfp715","ENSMUSG00000012640",1324.09386624468,0.284356172146864,0.0997194204738506,0.00372248794729303,0.00949061211156756
"Add1","ENSMUSG00000029106",8252.42331041422,-0.205009589835703,0.0712849918743392,0.00372291215714039,0.00949061211156756
"Styxl1","ENSMUSG00000019178",63.8692430540757,-0.744355030946264,0.299086083516668,0.0037230124443668,0.00949061211156756
"4933427D14Rik","ENSMUSG00000020807",715.793102883253,0.336206048273911,0.118794553032021,0.00372378039593397,0.00949117940585703
"Gstp1","ENSMUSG00000060803",6747.69872084108,-0.353237654464903,0.125167951390872,0.00372396589063506,0.00949117940585703
"Rorb","ENSMUSG00000036192",31.1012983092071,-1.0016297318636,0.44867714457176,0.00372832943857709,0.00950136825132819
"Gm18225","ENSMUSG00000111808",7.6326867042748,1.20518669276274,0.58364311593284,0.00373980266111925,0.0095296717927716
"Rad54l2","ENSMUSG00000040661",3061.75144855265,-0.311728945924377,0.10979648948492,0.00374266139827101,0.00953602071759996
"D930032P07Rik","ENSMUSG00000097735",5.04885389035455,1.75402751216388,1.10093986030991,0.00374623706700041,0.00954419490553931
"Nudt5","ENSMUSG00000025817",1684.14838811093,0.240896037181424,0.0841145697525407,0.00374803060767708,0.00954782765198444
"Galnt2","ENSMUSG00000089704",149.141561309875,0.528704321059585,0.195578276321951,0.00375115016654272,0.00955483728670861
"Gm11452","ENSMUSG00000082514",5.2051870071552,1.76577153190756,1.11836591465921,0.00375762536117558,0.00956994228925948
"Tnks2","ENSMUSG00000024811",10396.0315856981,0.255807370053095,0.0894926717421096,0.00375781723714405,0.00956994228925948
"Pknox2","ENSMUSG00000035934",133.623795829903,0.670601748799863,0.261555004724786,0.00376925160497378,0.00959812074054063
"Fam24b","ENSMUSG00000030858",4.7259650754155,-1.65937022665027,0.985887746559562,0.00377737274351082,0.00961785760016859
"Gm45912","ENSMUSG00000109685",3.40118637031542,-2.00677725471892,1.67412299975843,0.00378543750966324,0.00963744707023468
"Rnaset2b","ENSMUSG00000094724",32.3284865678792,-0.846940049365036,0.356796079792112,0.00378707484658787,0.00964067053918188
"Stfa3","ENSMUSG00000054905",4.65946893272844,-1.98255178806623,1.57088348567964,0.00378961329067119,0.00964618707948853
"Tm7sf2","ENSMUSG00000024799",494.770147455052,0.769775867879186,0.313692609823004,0.00379998642108083,0.00967164321265095
"Gm20513","ENSMUSG00000092415",2.62867083421769,-1.99743070323799,1.63674819654299,0.00380036965612438,0.00967167078287175
"9130019O22Rik","ENSMUSG00000030823",312.177200782264,0.314253295542275,0.11091991115267,0.00380084454151525,0.009671931568459
"Gm12196","ENSMUSG00000082545",2.23276162112492,-1.96819768317106,1.52720121193004,0.00380336863257861,0.00967740636393642
"Kif6","ENSMUSG00000023999",19.0708908932791,0.920883992889363,0.400637911455387,0.00380694431100256,0.00968555551538475
"Rab28","ENSMUSG00000029128",2352.3522663934,0.189943236618076,0.0661285298948723,0.00380860621079175,0.00968883454799418
"Wdr75","ENSMUSG00000025995",2787.52980001104,-0.221773949886446,0.0774386350774649,0.00381398936808321,0.00970157863648275
"Gm2895","ENSMUSG00000091412",29.2240964394763,-0.893626939195601,0.384723333798067,0.00382927374104357,0.00973950331296079
"Gnmt","ENSMUSG00000002769",104.362769246697,0.647332724681088,0.250655000617009,0.00383244059368701,0.00974660347225279
"Slc9a5","ENSMUSG00000014786",267.949915278302,-0.526100243200479,0.195050123677254,0.00384373261716547,0.00977436402628066
"Syt2","ENSMUSG00000026452",563.050271411791,0.499803209079281,0.183851109584664,0.00384638079928096,0.00977997864841396
"Samd4","ENSMUSG00000021838",1338.12652295192,-0.526255294243239,0.19513592273732,0.00384669369271682,0.00977997864841396
"Zmynd12","ENSMUSG00000070806",76.2693063681076,-0.80418839266504,0.333481424649896,0.0038591109607201,0.00981058836735139
"Gm20604","ENSMUSG00000041716",192.511285823879,-0.616978427368237,0.236295330392707,0.0038616938775828,0.00981619376477469
"Wdr26","ENSMUSG00000038733",8088.66027383704,0.286741867654083,0.10101636106089,0.00386623876377512,0.00982678478508551
"Rpgrip1","ENSMUSG00000057132",47.9395821125973,0.735079725896887,0.29579871461141,0.00386861783244578,0.00983186943208234
"AC121552.1","ENSMUSG00000118212",4.93343372075875,1.83216705205819,1.23535616868005,0.0038705207650796,0.00983574313012548
"Ddx39b","ENSMUSG00000019432",12176.3926713504,-0.396983640593511,0.142494008447372,0.00387590819663258,0.00984846999068043
"Nup93","ENSMUSG00000032939",4756.456672608,-0.44104879784331,0.159890210508106,0.00387889538087263,0.00985509606110771
"Adrm1","ENSMUSG00000039041",5900.62239073709,-0.199508526338492,0.069670959495856,0.00388738055982601,0.00987568820495365
"CT025867.1","ENSMUSG00000117080",65.3978221955676,0.773845145923706,0.317013447133494,0.00389015978634286,0.00988178206290203
"Izumo1","ENSMUSG00000064158",8.30700433655108,1.65262179520433,0.987981969245742,0.00389826069898086,0.00990139155141632
"Gm14026","ENSMUSG00000082274",37.2076526096712,-0.797858220724926,0.330527797024409,0.00390530627046234,0.00991831695190471
"Gm7616","ENSMUSG00000084913",3.05562019092325,1.92380877145459,1.4318401806661,0.00390706725603723,0.00992181907759293
"C330018D20Rik","ENSMUSG00000024592",301.309096864191,0.435682169452954,0.157888841837267,0.00390912625948971,0.00992607724728268
"Slc28a3","ENSMUSG00000021553",892.21389181868,-0.86012404398571,0.366332156894581,0.00391667760387504,0.00994427940661245
"Gm8075","ENSMUSG00000113321",2.23068814956206,-1.98001132665348,1.6213074398216,0.00391846955620417,0.00994758707620809
"Nfyb","ENSMUSG00000020248",1861.50456427829,0.344330000446402,0.122541237924658,0.00391874642396076,0.00994758707620809
"Gls2","ENSMUSG00000044005",251.090807666091,0.625365732818276,0.240782482160603,0.00392111040507903,0.00995261516128885
"Ybx1-ps2","ENSMUSG00000107035",36.7756485472262,-0.686460792410806,0.271022531202323,0.00392222224688642,0.00995446437739542
"Gm7628","ENSMUSG00000025644",42.0940450968724,0.730676052866479,0.294082710954567,0.00392569845113647,0.00996231331585552
"Plec","ENSMUSG00000022565",16083.9274844307,-0.56962679223358,0.214888470182023,0.00393202538744217,0.0099773943661222
"Aunip","ENSMUSG00000078521",9.8354129508847,1.53256474424632,0.862229601213777,0.0039385828709365,0.00999305741902031
"Gm37983","ENSMUSG00000102225",6.32742896807958,-1.66235301986069,1.00373962525653,0.0039498835493605,0.0100207507727304
"Mcm8","ENSMUSG00000027353",220.727420204236,0.416168190120803,0.150343297363518,0.00395300403051008,0.0100276877980443
"Ubp1","ENSMUSG00000009741",4645.80769602861,-0.320889074955098,0.113924205791144,0.00396543608383765,0.0100582420679117
"Fndc1","ENSMUSG00000071984",126.367307843059,-1.18881446991995,0.578681361735757,0.00396591955335106,0.0100584860078203
"Ly6g6f","ENSMUSG00000034923",7.4213092815031,-1.34207545184366,0.694648418037114,0.00397540988168546,0.0100815711392689
"Tmem50b","ENSMUSG00000022964",2699.65895398723,-0.223426225954551,0.0784205053027244,0.00398977779233596,0.0101170200199919
"Gm48248","ENSMUSG00000113462",1.68279812017376,-1.98490907719277,1.69803942534433,0.00399481509398662,0.0101288043352462
"Fuca1","ENSMUSG00000028673",5826.59102170604,-0.198346188358539,0.0694800929112742,0.00400091952725758,0.0101432917846941
"Gm13493","ENSMUSG00000087701",38.9042846874722,-0.68303020397475,0.270084690964269,0.00400686871896906,0.0101573828697262
"2510016D11Rik","ENSMUSG00000106825",148.729695639005,0.582730722813512,0.221433201129656,0.00401019578764785,0.0101648247902598
"Mctp2","ENSMUSG00000032776",578.801606443133,-0.395184738146573,0.142373243687474,0.00401211003508067,0.0101686844658027
"Grik3","ENSMUSG00000001985",141.669420273954,0.896625773862306,0.389423967729478,0.00401354300817832,0.0101713237183254
"2900093K20Rik","ENSMUSG00000099632",199.235451932095,0.479361297284364,0.176305705009637,0.00402652039946602,0.0102032160498128
"Gm26558","ENSMUSG00000097025",35.5540398750745,-0.739684727078388,0.300059350869511,0.00403224959699365,0.0102167370032704
"Dclre1a","ENSMUSG00000025077",719.637513613647,0.286424283542038,0.101415071357095,0.00404379277271137,0.0102449850843905
"Tada1","ENSMUSG00000026563",862.090268507361,0.257078396786706,0.0907011365653737,0.00404685470053124,0.0102517424334273
"Cdv3-ps","ENSMUSG00000090389",24.6268913632838,-0.832327283628955,0.352016511607705,0.00404751451011535,0.0102524138634747
"Gm38408","ENSMUSG00000114924",16.9599041468982,1.15353760513751,0.556135170863727,0.00404909518570653,0.0102554175022415
"Insig2","ENSMUSG00000003721",2383.98642562541,-0.326325197018606,0.116234102946157,0.00405012363840229,0.0102570220392926
"Atad2b","ENSMUSG00000052812",1379.24686423045,0.425676639922353,0.154571674242892,0.00405335577724534,0.0102642066001208
"Gm6309","ENSMUSG00000096798",2.16006234126657,-1.9769665503721,1.69267470852997,0.00405441693552821,0.010265892778844
"Gm12962","ENSMUSG00000087171",11.0672962553578,1.22948560552173,0.610815054119736,0.00405806049001149,0.0102740366655908
"Dsp","ENSMUSG00000054889",12094.1102053314,-0.263558910404361,0.093089432290773,0.00405874676386997,0.0102740366655908
"Zfp947","ENSMUSG00000063383",112.793358580729,0.539250049084384,0.202160707730267,0.00405882007581387,0.0102740366655908
"Spag5","ENSMUSG00000002055",156.559395399259,0.70930759459472,0.284204436683814,0.00406008062289463,0.0102762258899909
"Khdrbs3","ENSMUSG00000022332",4040.89494605095,-0.449083424822722,0.164093872175737,0.00407408994858204,0.0103105717599501
"Elac2","ENSMUSG00000020549",1822.03233129252,-0.303689022112951,0.107878659514179,0.00407478259394446,0.0103105717599501
"Gm8566","ENSMUSG00000047905",62.2199306417623,-0.592522047516783,0.226445394837736,0.00407484149798345,0.0103105717599501
"Slc35f4","ENSMUSG00000021852",5.88175395844604,1.76324982268625,1.15161923859851,0.00407629150716679,0.0103132359213472
"Sptssa","ENSMUSG00000044408",1017.99259490187,0.446843173252093,0.163204724975304,0.00407836301848385,0.0103174718442474
"Farp2","ENSMUSG00000034066",1071.72676999505,0.319325862953146,0.113718122110928,0.00408143168327739,0.0103242293022691
"Btbd19","ENSMUSG00000073771",273.189111853966,-0.48723500128782,0.179901743550583,0.00408209222549486,0.010324894545026
"Mrpl3","ENSMUSG00000032563",1713.48352428247,-0.233298294265913,0.0821966859678537,0.00409058089659545,0.0103453575290175
"Gm40634","ENSMUSG00000111377",2.59671186422233,1.93968188865834,1.53733265553081,0.00409399975359792,0.0103529958715376
"Gm10046","ENSMUSG00000109143",9.13557565284025,-1.25135340052842,0.628242193644917,0.00409455586708715,0.0103533940632967
"Tmem132a","ENSMUSG00000024736",1927.69266948543,0.390168209828849,0.140764698845805,0.00409579605275815,0.0103555217373619
"Gm13187","ENSMUSG00000087355",10.890872254853,1.15419475881641,0.558046063004954,0.00410456359078711,0.01037667877118
"Acss2","ENSMUSG00000027605",1194.132496583,-0.456833810546096,0.167444919975019,0.00411214854149727,0.0103948422981532
"Cabp2","ENSMUSG00000024857",72.9761779245624,1.16971319927981,0.569227534044488,0.00411392894313037,0.0103980573389569
"Ccdc3","ENSMUSG00000026676",27.3035088737722,-0.991336776092952,0.449706471569104,0.00411422113954491,0.0103980573389569
"Gm10524","ENSMUSG00000097141",178.174605287549,1.0309539011859,0.475394500153669,0.00412459613266628,0.0104232641978667
"Klk1b11","ENSMUSG00000044485",8.58532503837554,1.62839909109621,0.97757435043894,0.00412514790299685,0.0104234899199477
"Zbtb8b","ENSMUSG00000048485",80.2451169185522,0.601617267184228,0.231091486639107,0.0041254881555251,0.0104234899199477
"Slc9a2","ENSMUSG00000026062",77.9865734494554,-0.775200306747001,0.320596590381042,0.00412811855013489,0.0104291212904235
"Gm26520","ENSMUSG00000097429",8.63394577123036,-1.26180036435913,0.637320949523582,0.00413095410815565,0.0104352698320115
"Cdc25a","ENSMUSG00000032477",1648.40450837194,-0.246526225619283,0.087099780237843,0.00414062545214804,0.0104586834874282
"Med26","ENSMUSG00000045248",987.084959573801,-0.319516192702772,0.114002035321472,0.00414803898616212,0.0104763902080732
"9530085L11Rik","ENSMUSG00000107742",31.5343286525919,0.699625247745266,0.280023058856408,0.00414972397219482,0.0104796267290813
"Nemf","ENSMUSG00000020982",3332.46641139703,0.237795256915046,0.0839575724879083,0.00415019990515213,0.0104798096000686
"Plekha3","ENSMUSG00000002733",2811.20894802083,-0.1597365977298,0.0560240390443103,0.00415336054563601,0.0104867710218465
"Lrrfip1","ENSMUSG00000026305",4345.66956763957,-0.378352789315796,0.136410371542326,0.00415454163587825,0.010488733433012
"Ssh2","ENSMUSG00000037926",1325.12595503962,0.328582660547391,0.11746912327038,0.00416790811142196,0.0105214562171209
"Gm18562","ENSMUSG00000110123",6.85703953961886,1.38224037346251,0.735796361294953,0.00416918135603482,0.0105236474873729
"Ranbp17","ENSMUSG00000040594",181.607447912559,0.388116946771872,0.140264678101264,0.00417002866385353,0.0105247633069913
"2210412B16Rik","ENSMUSG00000107216",14.0512538117653,-1.08116548062427,0.509694723187967,0.00417644216509334,0.0105399260975259
"Phf8","ENSMUSG00000041229",2749.67385919255,0.189188015097938,0.0665552081682836,0.00418482524418304,0.0105600560062843
"Gm14266","ENSMUSG00000084829",3.72922997230574,-1.87032705893765,1.36810546709207,0.00419444872167584,0.0105833117410515
"Xlr4b","ENSMUSG00000067768",21.8533052242285,1.57335252311927,0.920557684564735,0.00419577855928005,0.0105856387179971
"Gm44696","ENSMUSG00000107875",7.07153947247899,1.6165972832193,0.969397610342002,0.00419946656767708,0.0105939141553318
"Usp8","ENSMUSG00000027363",6221.69182608011,-0.17993719156795,0.0632848873676359,0.00420281892939241,0.0106013413379225
"Hdac1","ENSMUSG00000028800",3428.08255626891,0.225105536151141,0.0794919222774635,0.00420518868695346,0.0106062887626365
"Calu","ENSMUSG00000029767",14225.9973205269,-0.592210163924735,0.227318286335691,0.00421440370895302,0.0106284986138298
"Hist1h3f","ENSMUSG00000100210",16.4429456430373,-1.02008591089437,0.470145978086203,0.00421561134150622,0.0106305119089483
"Gm44187","ENSMUSG00000108268",9.32260329931979,-1.37229659380972,0.729281021546251,0.0042168866295608,0.0106326954035266
"2900052N01Rik","ENSMUSG00000099696",2.83399013253495,1.92083081783096,1.52019397940342,0.00423056072973284,0.0106661385022708
"Gm42940","ENSMUSG00000106025",57.232205955665,0.630456890598605,0.245891729476871,0.0042467039928561,0.0107057997863003
"Cckar","ENSMUSG00000029193",367.789564917795,1.51965262195315,0.867450990133425,0.00424901351111442,0.0107105823446717
"Gm15408","ENSMUSG00000086610",64.4898304595477,0.674417108340201,0.267935290810205,0.0042511639477506,0.0107145385366857
"Gm16287","ENSMUSG00000073739",13.9551845017009,-1.31133466004515,0.680172929090389,0.00425140809443402,0.0107145385366857
"Crtc1","ENSMUSG00000003575",3291.96769410127,0.341393743391617,0.122636646374645,0.00426508731614751,0.010747970375283
"Ndufb4","ENSMUSG00000022820",900.4334093174,0.263081185888046,0.0934473883917042,0.00426742639283413,0.0107528214658286
"Sap130","ENSMUSG00000024260",3613.11205760305,-0.181973777619274,0.0641290373197605,0.00427207968241166,0.0107635022731774
"Gm17146","ENSMUSG00000091881",8.58478316405995,-1.28324502008183,0.658611378420464,0.00427368951110214,0.0107665137542762
"Barhl1","ENSMUSG00000026805",139.662312992517,0.663102355995897,0.262413242369782,0.00427848661806826,0.0107775534391708
"Lysmd3","ENSMUSG00000035840",1643.01534628122,-0.412505747604948,0.150349383744088,0.00428627410417077,0.0107961230491144
"Xpnpep1","ENSMUSG00000025027",3874.21149183512,-0.284093086626468,0.101233994648027,0.00428719221003604,0.010797388371494
"Pafah1b2","ENSMUSG00000003131",6832.99285736744,0.231184868400974,0.0818696605968738,0.0042878305299196,0.0107979488696346
"Ino80","ENSMUSG00000034154",2250.96765996266,-0.193928819239949,0.0684382165896045,0.00428853491677991,0.010798675617965
"Ptdss1","ENSMUSG00000021518",3076.47485338861,-0.184971321819892,0.0652302143675919,0.00428917539439775,0.0107992413153567
"Itih4","ENSMUSG00000021922",35.8671742511731,1.17691162741957,0.579420766425308,0.00430182273105052,0.010830034717731
"Rps6-ps1","ENSMUSG00000063875",45.5038867850181,-0.638071468998676,0.250153046144178,0.00431096205776015,0.0108519914318202
"AC142100.3","ENSMUSG00000118094",8.93706542443663,1.28648962472353,0.662484277118794,0.00431289909305689,0.0108558153077903
"Oxnad1","ENSMUSG00000021906",920.730281571439,0.370746794645558,0.134078615305337,0.00431671286810744,0.0108643618468474
"Ikbip","ENSMUSG00000019975",1933.59424221375,0.568721416805772,0.217262537293395,0.0043384679634359,0.0109180573137979
"Gm30717","ENSMUSG00000108814",16.8573821140519,1.20695319821043,0.602583939141731,0.00434444493303311,0.010932039468637
"Itpr2","ENSMUSG00000030287",1498.33958865428,0.643521186282077,0.253138900506934,0.00434559767978013,0.0109338807732581
"Gjd3","ENSMUSG00000047197",18.8735648565053,0.943058205962845,0.423439448151696,0.00435569702434681,0.0109582299156554
"Erfe","ENSMUSG00000047443",104.690696083438,0.512215351357046,0.192151490743394,0.00436490439400967,0.0109803304936871
"Alpk3","ENSMUSG00000038763",25.8206195706681,-0.74150751485772,0.304706636112048,0.00437486448117031,0.0110043201395132
"Gm35721","ENSMUSG00000112143",5.16178888086032,1.70201318742834,1.09400494046169,0.00437803648524964,0.0110112323802458
"Gm11847","ENSMUSG00000060989",59.920941588929,-0.585083643860222,0.225142168935101,0.00437956115615158,0.0110140004634853
"Lypd1","ENSMUSG00000026344",18.7329312355947,-0.973101791888927,0.442940038899585,0.00438250697188208,0.0110203416505373
"Pid1","ENSMUSG00000045658",779.629835369715,-0.402608864159209,0.146862831937302,0.00439404964674385,0.0110482973545924
"Trim30b","ENSMUSG00000052749",4.82814898654227,-1.80037965634129,1.25704856630124,0.00439784009416338,0.0110567575106987
"Cep128","ENSMUSG00000061533",277.058076750236,0.319049841105347,0.114629339516322,0.00440599366029707,0.0110761844305077
"Zmiz2","ENSMUSG00000041164",9167.43639957553,-0.40860814755481,0.149314144234588,0.00441027167244633,0.0110858658154378
"Gfpt1","ENSMUSG00000029992",28829.0713638514,-0.287880204770862,0.10297904545661,0.00441275490639941,0.0110910343244071
"Mal2","ENSMUSG00000024479",2229.71122241095,-0.440478125187368,0.16221100784429,0.00441926281023223,0.0111063164742153
"Gm15361","ENSMUSG00000083283",20.6507840012212,-0.947722306619342,0.427497039729932,0.00442341612039401,0.011115678767562
"Gm10073","ENSMUSG00000060019",644.313373127034,-0.407161929072642,0.148801193904692,0.00442573080151398,0.0111204193736571
"Gm43434","ENSMUSG00000106112",2.83413517917547,-1.89353515484346,1.49179898540462,0.00442672741163315,0.0111218475000024
"Thbs1","ENSMUSG00000040152",19112.2933510372,0.522116214503207,0.196947521359143,0.00444624949720948,0.0111688547619586
"Ucn2","ENSMUSG00000049699",20.5679108085483,1.01740214285703,0.472854466764901,0.00444629738492513,0.0111688547619586
"Gm21451","ENSMUSG00000094526",5.05432344408869,-1.80841832527373,1.28062302353545,0.00444846882664668,0.0111732286167158
"Upk1a","ENSMUSG00000006313",31.4021302143463,-0.936204605744903,0.420657909703826,0.00444933843293597,0.0111743321189227
"Bcs1l","ENSMUSG00000026172",506.792293584008,0.298506576392411,0.107050443704666,0.00445243699598593,0.0111804883816093
"Hs2st1","ENSMUSG00000040151",3029.6978842375,-0.2331018166028,0.0829215139342118,0.00445265070004947,0.0111804883816093
"E230020D15Rik","ENSMUSG00000108912",6.39168326303412,1.83669463249268,1.3425263956706,0.00445524557863389,0.0111859225563323
"Gm9833","ENSMUSG00000049230",206.358862096986,0.417470283820689,0.153059881040054,0.00445832002836636,0.011192559638154
"Vash2","ENSMUSG00000037568",549.923191088012,-0.730660360535812,0.299641103295716,0.00445914301487629,0.0111935437115167
"Rfc1","ENSMUSG00000029191",2548.23296319135,0.284998601513845,0.102045916511737,0.00446428497576257,0.0112053682328723
"B3gnt8","ENSMUSG00000059479",179.423348708784,0.520221084070616,0.196247149104668,0.00446972943741341,0.0112179496732764
"Taf13","ENSMUSG00000048100",690.347631857664,-0.253955682108441,0.0905929806603108,0.00447138618451266,0.0112210233450554
"Gm44250","ENSMUSG00000107881",1795.68160688569,-0.475920148290993,0.177196364559298,0.00447639714461681,0.0112325130669414
"Rtp1","ENSMUSG00000033383",19.0640417058801,1.04400081664396,0.491150347434092,0.00447855143473649,0.0112367644473685
"Gm35455","ENSMUSG00000116655",4.83799640076287,-1.70592778860602,1.10968409933429,0.0044789567424881,0.0112367644473685
"Pcdhb3","ENSMUSG00000045498",43.9930067549723,0.732101953869299,0.300640487314621,0.00448027145935133,0.0112389771149245
"Klf11","ENSMUSG00000020653",1716.64528726261,-0.420163940617432,0.154257880631455,0.0044854743143078,0.0112509419950635
"Polr1b","ENSMUSG00000027395",1169.71586540066,0.285630770773804,0.102372389301463,0.00449867636278764,0.0112825712786337
"Acads","ENSMUSG00000029545",1318.34924636458,0.342560035626684,0.123857201703897,0.00449895299224252,0.0112825712786337
"Shld1","ENSMUSG00000044991",253.494284474686,0.425255663028144,0.156391313586872,0.00450363260492382,0.0112932164123276
"Gm43457","ENSMUSG00000106678",17.0837171459341,0.977698378937515,0.448185410363273,0.00451364249353126,0.0113172242903553
"Gm5454","ENSMUSG00000047643",13.6428911670447,1.06231423145672,0.504311564355689,0.00451819231763826,0.0113275386312755
"Spata24","ENSMUSG00000024352",61.246987708716,0.733765622764614,0.301938191868045,0.00451874725531576,0.0113278363868538
"AC127690.3","ENSMUSG00000117085",11.6252852305985,1.19733644478836,0.600323912447776,0.00452016437622559,0.0113302952432154
"Ly86","ENSMUSG00000021423",173.23783693473,-0.54592531619911,0.208044790697931,0.00452523063139346,0.0113418997035244
"Slc35e3","ENSMUSG00000060181",623.965987095587,-0.305960277108861,0.110060897936619,0.00452854672387903,0.0113491157932898
"Rfwd3","ENSMUSG00000033596",1499.65681743219,0.268352088140958,0.096041753168924,0.00453058033729043,0.011353116744478
"Gm40190","ENSMUSG00000105057",22.5804276254868,0.855600111910523,0.37225641465559,0.00453177415763045,0.0113550127011886
"Fndc3b","ENSMUSG00000039286",10652.8447720756,-0.236529708922446,0.0843451580290473,0.0045331404470413,0.0113573403964991
"Slitrk3","ENSMUSG00000048304",4.68859361254898,1.55458910400614,0.922021934151789,0.00454060240947588,0.0113749382826756
"Jund","ENSMUSG00000071076",15983.7526267009,-0.333548124464271,0.1205503716516,0.00454204650356267,0.0113774585015457
"Col27a1","ENSMUSG00000045672",3183.16285917594,0.657105825107965,0.261741561584575,0.00456023618845715,0.0114214272528347
"Camkk2","ENSMUSG00000029471",1570.58029086925,0.479162033491905,0.178987609852611,0.00456047901936374,0.0114214272528347
"Gm42928","ENSMUSG00000105813",83.2794168948404,-0.592951047454452,0.23011583334427,0.0045613060254005,0.011422396951661
"4933422A05Rik","ENSMUSG00000111746",3.10584853431525,-1.76669867491368,1.2180159152357,0.00456349058780654,0.0114267657207794
"E2f3","ENSMUSG00000016477",818.700232290101,-0.320873937287066,0.115799450205431,0.00456494535005522,0.0114290627718731
"3300002A11Rik","ENSMUSG00000033731",10.6182374140773,-1.38339537802958,0.753168108150655,0.00456528809808677,0.0114290627718731
"Mrpl24","ENSMUSG00000019710",3456.53375610893,-0.307236215158775,0.110665741577743,0.00457226119895483,0.0114454164431861
"Hook3","ENSMUSG00000037234",3271.20595521886,0.464314375058159,0.172791734375349,0.00457412565653144,0.0114489800911505
"Ins2","ENSMUSG00000000215",5182153.40384385,-0.494387704931011,0.185572278636514,0.00457500588489925,0.0114500797761124
"4732471J01Rik","ENSMUSG00000053714",19.8784955744382,0.929536747228029,0.41853868593472,0.00458058995684369,0.0114629506426274
"2700046G09Rik","ENSMUSG00000097787",309.005358507346,0.506869624808578,0.191058623066409,0.00458931281701499,0.0114836731063394
"Wasl","ENSMUSG00000029684",5843.56036060947,-0.234339224043411,0.0836663264283664,0.00459079437854276,0.0114862736806487
"Mir8094","ENSMUSG00000098269",20.5522925261615,-1.09763870674844,0.530232305440328,0.00459311070098301,0.0114909621438426
"Drd3","ENSMUSG00000022705",6.48806678358909,-1.34506213080415,0.720836439230934,0.00459748018566903,0.0115007857736477
"Tmem109","ENSMUSG00000034659",2817.20252367395,0.20773055513417,0.0739856994683855,0.00459929759576065,0.011504224006501
"1700061G19Rik","ENSMUSG00000024209",19.6126482764656,-0.949103012633314,0.431303284959868,0.00460216540219438,0.0115102886807001
"Hfm1","ENSMUSG00000043410",13.4072402108485,1.14702361626741,0.565930217909663,0.00461948780387689,0.0115515656627352
"Rpl17-ps5","ENSMUSG00000081855",129.886554801759,-0.51753256535333,0.195901835638692,0.00461955877606437,0.0115515656627352
"Gm16192","ENSMUSG00000086773",7.36535312955148,1.25585736331152,0.648132625498069,0.00462001883176613,0.0115516038393952
"Mir670","ENSMUSG00000076335",2.09961126318632,1.90024070797042,1.60982246752779,0.00464244254396776,0.0116065532642844
"Plekha4","ENSMUSG00000040428",395.432277718846,0.45943159694458,0.171095977653505,0.00464837796316861,0.0116202737589231
"Gm36738","ENSMUSG00000116097",144.750899516565,-0.529020004104151,0.201194170673093,0.00465352169231256,0.0116320126921126
"Qpct","ENSMUSG00000024084",300.920231561068,-0.341406353413226,0.123920111907572,0.00465588926153961,0.0116368107026701
"Tcf7l1","ENSMUSG00000055799",561.922842138151,0.498879259185021,0.187980616371986,0.00466469302656558,0.0116576927052477
"Dis3","ENSMUSG00000033166",1846.73117768635,-0.288973084728123,0.104070533508187,0.00466947949561816,0.0116685318946117
"Glipr1l3","ENSMUSG00000112611",4.07195275475125,-1.59794793525611,0.982003500545906,0.0046808539120372,0.011695829993219
"Cox16","ENSMUSG00000091803",229.785109745012,0.34609946234886,0.125862312173142,0.00469791250267023,0.0117373242527031
"Zfp871","ENSMUSG00000024298",3355.12181573248,0.38118214971387,0.139582067429324,0.00470715374102816,0.0117592814359602
"Atoh7","ENSMUSG00000036816",7.20591414851233,1.5178973249225,0.892566694683273,0.0047227512731087,0.0117971119855637
"Wdr4","ENSMUSG00000024037",1164.79902776541,0.226396841598829,0.0810344547713411,0.0047256615674305,0.0118032464481379
"Gm32699","ENSMUSG00000113528",31.5790739476351,0.801418827415645,0.342575894566553,0.00473109620481471,0.0118156841557114
"Ccdc58","ENSMUSG00000075229",759.777394368423,0.3185164121258,0.115439755939512,0.00474704310748212,0.0118543708215787
"Nemp1","ENSMUSG00000040195",355.502795894272,0.38931095319083,0.142951820908939,0.00474866785701763,0.0118572880410158
"Gm47850","ENSMUSG00000114286",2.81524263451867,1.86263157520232,1.48618708829221,0.00474916557576509,0.0118573908064022
"Rsbn1","ENSMUSG00000044098",1544.25622424467,0.364786812422981,0.133302903964013,0.00475293842931683,0.0118656698978936
"Pstpip1","ENSMUSG00000032322",114.605691319399,-0.868580489617904,0.383174148631602,0.00475803836284638,0.0118772601231722
"Serhl","ENSMUSG00000058586",991.82309346338,-0.303430514169326,0.109762520956454,0.00476346042884129,0.011889652166981
"Muc3a","ENSMUSG00000094840",25.1418888868941,0.895568406957427,0.399959703787189,0.00476419800917481,0.0118903504224754
"Araf","ENSMUSG00000001127",8346.85572866788,0.381159539407923,0.13980297212001,0.00477116165296228,0.0119065858834519
"Gm26910","ENSMUSG00000097835",172.891260115881,0.391813480975597,0.144054880288903,0.00477782343636342,0.0119220649947919
"Urm1","ENSMUSG00000069020",1575.34020629233,-0.238183956201765,0.0854777900982569,0.0047818060146916,0.011930740437079
